,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt,Nearest Station Index,Nearest Station Lat,Nearest Station Lon,Borough,distance_miles
11361,2097364340,40.700539,-73.832202,MultiFamily2To4,2.0,4,11418,734793,4500,79,40.700492,-73.828294,Q,0.20479731841970666
11362,2097487919,40.700539,-73.832202,SingleFamily,2.0,3,11418,808796,4500,79,40.700492,-73.828294,Q,0.20479731841970666
11363,2110581541,40.708818,-73.777912,Unknown,0.0,0,11418,310674,0,255,40.712646,-73.783817,Q,0.40706744191849775
11365,32115788,40.695437,-73.844983,MultiFamily2To4,1.0,3,11418,646817,2693,81,40.695178000000006,-73.84433,Q,0.03861800682757982
11371,32115811,40.695404,-73.843386,SingleFamily,0.0,0,11418,630910,784080,81,40.695178000000006,-73.84433,Q,0.051875145349216195
11372,32115812,40.695395,-73.843448,SingleFamily,3.0,3,11418,781440,1674,81,40.695178000000006,-73.84433,Q,0.048591223864557574
11373,32115813,40.695386,-73.843508,SingleFamily,3.0,2,11418,762300,1566,81,40.695178000000006,-73.84433,Q,0.045410198215043995
11377,32115817,40.695413,-73.844055,Triplex,0.0,0,11418,650616,1887,81,40.695178000000006,-73.84433,Q,0.021713324415730657
11405,2099458146,40.685185,-73.850604,SingleFamily,3.0,4,11416,782348,0,191,40.679843,-73.85146999999999,Q,0.3719917661895796
11406,32112148,40.681313,-73.862356,MultiFamily2To4,2.0,5,11416,703304,1581,190,40.679371,-73.858992,Q,0.22159476953306592
11407,32120658,40.689307,-73.842887,SingleFamily,2.0,3,11416,429168,1999,81,40.695178000000006,-73.84433,Q,0.41276020560935794
11408,32120827,40.689285,-73.838951,SingleFamily,1.0,2,11416,492794,1100,193,40.681711,-73.837683,Q,0.5276783884720152
11410,32120826,40.689292,-73.83902,SingleFamily,2.0,3,11416,633753,2160,193,40.681711,-73.837683,Q,0.5286255375796517
11411,2129442966,40.687099,-73.835403,MultiFamily2To4,4.0,5,11416,747500,1999,194,40.684331,-73.832163,Q,0.2558010479133098
11414,32110955,40.683001,-73.865748,Duplex,0.0,0,11416,895151,4590,189,40.677044,-73.86505,Bk,0.413340282811646
11416,32110977,40.682258,-73.865606,SingleFamily,0.0,0,11416,595243,2550,189,40.677044,-73.86505,Bk,0.36154201278284037
11417,32111013,40.68265,-73.863938,Duplex,0.0,0,11416,612862,2000,189,40.677044,-73.86505,Bk,0.391817956458211
11418,32111014,40.682631,-73.864006,Duplex,0.0,0,11416,773838,2000,189,40.677044,-73.86505,Bk,0.39000340581225046
11419,32111015,40.682612,-73.864074,MultiFamily2To4,3.0,7,11416,901143,1999,189,40.677044,-73.86505,Bk,0.3882175387961631
11420,32111016,40.682594,-73.864138,SingleFamily,0.0,0,11416,470140,1958,189,40.677044,-73.86505,Bk,0.3865552125103867
11421,32111017,40.682574,-73.864208,Triplex,0.0,0,11416,701434,2200,189,40.677044,-73.86505,Bk,0.38474545754211736
11422,32111018,40.682552,-73.864287,Duplex,0.0,0,11416,610652,2200,189,40.677044,-73.86505,Bk,0.3827802628078926
11423,32111019,40.682531,-73.864362,Duplex,0.0,0,11416,618309,2200,189,40.677044,-73.86505,Bk,0.38094461660365286
11424,32111020,40.682492,-73.864423,Triplex,0.0,0,11416,696728,2000,189,40.677044,-73.86505,Bk,0.3779699151099393
11425,32111021,40.682574,-73.864536,Triplex,0.0,0,11416,742827,3786,189,40.677044,-73.86505,Bk,0.38315424172958723
11426,32111022,40.682479,-73.864572,Duplex,0.0,0,11416,631081,1890,189,40.677044,-73.86505,Bk,0.37647457397969364
11427,32111042,40.683304,-73.864736,Duplex,0.0,0,11416,817114,4400,189,40.677044,-73.86505,Bk,0.4329727654299075
11428,32111063,40.682905,-73.863058,MultiFamily2To4,5.0,4,11416,556661,1899,190,40.679371,-73.858992,Q,0.3241544795472423
11429,32111064,40.682886,-73.863123,SingleFamily,0.0,0,11416,495488,1800,190,40.679371,-73.858992,Q,0.3254228999789464
11456,64892482,40.750343,-73.880922,Duplex,0.0,0,11421,1261476,3710,454,40.747659000000006,-73.883697,Q,0.2356346287263317
11458,112515132,40.717593,-73.752995,SingleFamily,3.0,4,11421,636163,4007,255,40.712646,-73.783817,Q,1.6504621602688332
11461,2097177463,40.692892,-73.85748,SingleFamily,2.0,3,11421,654417,2000,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11463,2097075402,40.692892,-73.85748,MultiFamily2To4,2.0,4,11421,632626,2178,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11464,2097085555,40.692892,-73.85748,MultiFamily2To4,2.0,4,11421,628478,2000,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11465,2097209191,40.692892,-73.85748,MultiFamily2To4,2.0,3,11421,597897,2000,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11466,2097363945,40.692892,-73.85748,MultiFamily2To4,2.0,5,11421,730042,2499,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11467,2097408756,40.692892,-73.85748,MultiFamily2To4,2.0,4,11421,669510,2499,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11468,2097424908,40.692892,-73.85748,Townhouse,2.0,4,11421,658893,2000,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11469,2097488873,40.692892,-73.85748,Townhouse,2.0,5,11421,830301,2499,83,40.692434999999996,-73.86001,Q,0.1362931142841883
11470,2086207071,40.708949,-73.778466,MultiFamily2To4,1.0,4,11421,345947,0,255,40.712646,-73.783817,Q,0.3793142114001839
11472,32105606,40.692282,-73.862704,Townhouse,0.0,1,11421,692805,1880,83,40.692434999999996,-73.86001,Q,0.1415730933316405
11473,32105607,40.692269,-73.862774,MultiFamily2To4,2.0,6,11421,806280,1868,83,40.692434999999996,-73.86001,Q,0.14529961532454216
11475,32105609,40.692244,-73.862915,SingleFamily,3.0,8,11421,1466622,1816,83,40.692434999999996,-73.86001,Q,0.15280628324350984
11553,2106220899,40.743011,-73.989799,Unknown,0.0,0,11221,676942,0,13,40.741303,-73.98934399999999,M,0.12042887653455746
11554,2126622334,40.745899,-73.988555,MultiFamily2To4,2.0,2,11221,1929736,4000,12,40.745494,-73.988691,M,0.028883230320996697
11563,30624813,40.69791,-73.93638,MultiFamily2To4,3.0,3,11206,1357561,2500,96,40.697207,-73.93565699999999,Bk,0.061612391685976674
11564,30624812,40.697868,-73.936304,MultiFamily2To4,1.0,0,11206,955261,2482,96,40.697207,-73.93565699999999,Bk,0.05689056988148475
11567,30624746,40.698911,-73.938162,MultiFamily2To4,5.0,8,11206,1586661,2500,96,40.697207,-73.93565699999999,Bk,0.17635171796173707
11576,30601822,40.698045,-73.937644,MultiFamily2To4,1.0,1,11206,837286,1600,96,40.697207,-73.93565699999999,Bk,0.11914441801452647
11582,30601832,40.697103,-73.935975,MultiFamily2To4,1.0,2,11206,867124,2160,96,40.697207,-73.93565699999999,Bk,0.018147624437634263
11583,30618235,40.703797,-73.947719,SingleFamily,4.0,1,11206,1803320,1488,98,40.703869,-73.947408,Bk,0.017037890971184192
11585,30618277,40.702029,-73.944661,Condominium,1.0,1,11206,1346969,2468,98,40.703869,-73.947408,Bk,0.1920653044860342
11586,30618278,40.701982,-73.944593,Cooperative,0.0,0,11206,1040520,2626,98,40.703869,-73.947408,Bk,0.19688624930680948
11609,30624706,40.70201,-73.94355,MultiFamily2To4,0.5,0,11206,1519537,2700,97,40.70026,-73.941126,Bk,0.17538861918620527
11612,30624747,40.698952,-73.938235,MultiFamily2To4,1.0,2,11206,867052,2500,96,40.697207,-73.93565699999999,Bk,0.1810918257585884
11689,2110557619,40.579498,-73.938697,MultiFamily2To4,1.0,1,10002,269223,0,53,40.586896,-73.954155,Bk,0.9590623562648628
11692,2085750069,40.698353,-73.986513,MultiFamily2To4,1.0,0,11201,380440,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11693,2085750068,40.698353,-73.986513,MultiFamily2To4,1.0,1,11201,607032,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11694,2085750067,40.698353,-73.986513,MultiFamily2To4,1.0,1,11201,607626,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11695,2085750065,40.698353,-73.986513,MultiFamily2To4,1.0,1,11201,607081,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11696,2085750063,40.698353,-73.986513,MultiFamily2To4,1.0,1,11201,607081,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11697,2085750062,40.698353,-73.986513,MultiFamily2To4,1.0,1,11201,607081,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11698,2085750061,40.698353,-73.986513,MultiFamily2To4,2.0,2,11201,872180,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11699,2085750071,40.698353,-73.986513,MultiFamily2To4,1.0,1,11201,604098,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11700,2085750072,40.698353,-73.986513,MultiFamily2To4,1.0,0,11201,379505,0,236,40.701397,-73.986751,Bk,0.2107553252087249
11701,2088246763,40.698209,-73.984382,MultiFamily2To4,1.0,0,11201,377701,0,236,40.701397,-73.986751,Bk,0.2528990379178266
11702,2086096327,40.698209,-73.984382,MultiFamily2To4,2.0,3,11201,1012128,0,236,40.701397,-73.986751,Bk,0.2528990379178266
11703,2104037063,40.698209,-73.984382,MultiFamily2To4,1.0,1,11201,597390,0,236,40.701397,-73.986751,Bk,0.2528990379178266
11704,2085615787,40.709754,-74.008502,MultiFamily2To4,1.0,1,10038,748013,0,172,40.710196999999994,-74.00769100000001,M,0.05237131460721266
11706,2101494672,40.710878,-74.007368,MultiFamily2To4,1.0,0,10038,673816,0,105,40.710374,-74.007582,M,0.03659373960830525
11708,244756041,40.711224,-74.006209,Cooperative,2.0,2,10038,2146860,5964,105,40.710374,-74.007582,M,0.09287316402499764
11709,61965409,40.711396,-74.005902,Condominium,1.0,1,10038,966705,0,105,40.710374,-74.007582,M,0.11285397077003154
11710,61965422,40.711396,-74.005902,Condominium,1.0,1,10038,885701,0,105,40.710374,-74.007582,M,0.11285397077003154
11711,244824536,40.711453,-74.006415,Cooperative,1.0,2,10038,2329732,11075,105,40.710374,-74.007582,M,0.09643347892196158
11712,61965427,40.711396,-74.005902,MultiFamily2To4,1.0,0,10038,589617,0,105,40.710374,-74.007582,M,0.11285397077003154
11713,2119311470,40.710067,-74.007707,MultiFamily2To4,2.0,3,10038,1313893,0,172,40.710196999999994,-74.00769100000001,M,0.009023966343833479
11714,2087643985,40.709701,-74.008499,Condominium,1.0,1,10038,962174,0,172,40.710196999999994,-74.00769100000001,M,0.054471604937514316
11715,2085769510,40.709701,-74.008499,Condominium,2.0,2,10038,1645916,0,172,40.710196999999994,-74.00769100000001,M,0.054471604937514316
11716,32271677,40.64089,-74.090514,SingleFamily,2.0,3,10301,310415,3100,477,40.636949,-74.074835,SI,0.866246348583328
11717,2127187791,40.705629,-74.008774,Unknown,1.0,2,10265,793961,0,334,40.706821000000005,-74.0091,M,0.08413701060227652
11718,2126477218,40.71,-74.01,Unknown,1.5,1,10265,1041743,0,413,40.710368,-74.009509,M,0.036174763078746834
11719,2109734635,40.707523,-74.008035,Unknown,0.0,0,10005,1101951,0,334,40.706821000000005,-74.0091,M,0.07394268970455695
11720,97519225,40.705368,-74.010355,Condominium,1.0,1,10005,1158331,0,106,40.706476,-74.01105600000001,M,0.08493147694347081
11722,244761001,40.704877,-74.007231,MultiFamily2To4,2.0,1,10005,1762059,0,334,40.706821000000005,-74.0091,M,0.16625768330012644
11726,2100363418,40.705546,-74.008397,MultiFamily2To4,1.0,0,10005,615509,0,334,40.706821000000005,-74.0091,M,0.09550950849279055
11727,89333167,40.705042,-74.008117,Condominium,2.0,0,10005,1171595,0,334,40.706821000000005,-74.0091,M,0.13330656711806343
11730,97532058,40.705368,-74.010355,Condominium,3.0,3,10005,2340987,0,106,40.706476,-74.01105600000001,M,0.08493147694347081
11731,2116566876,40.704994,-74.010196,MultiFamily2To4,1.0,1,10004,829423,0,106,40.706476,-74.01105600000001,M,0.11190118535410273
11733,79493281,40.705003,-74.00962,Cooperative,3.0,3,10004,2316847,0,334,40.706821000000005,-74.0091,M,0.12857085918468247
11734,2136690209,40.705001,-74.008102,Condominium,3.0,3,10005,2865634,0,334,40.706821000000005,-74.0091,M,0.13622439349097792
11736,97529053,40.70548,-74.00812,Condominium,2.0,1,10005,1439130,0,334,40.706821000000005,-74.0091,M,0.10595546891247723
11739,2122325865,40.705398,-74.010398,Condominium,2.5,2,10005,2596431,0,106,40.706476,-74.01105600000001,M,0.08209550142077346
11740,2122325859,40.705001,-74.008102,Condominium,2.5,2,10005,2312362,0,334,40.706821000000005,-74.0091,M,0.13622439349097792
11741,97513255,40.705042,-74.008117,Condominium,1.0,0,10005,686477,0,334,40.706821000000005,-74.0091,M,0.13330656711806343
11747,32009689,40.704336,-73.901154,Quadruplex,0.0,0,11385,1386363,2959,109,40.704423,-73.903077,Q,0.10093485855151925
11748,32009690,40.704361,-73.901065,MultiFamily2To4,1.0,3,11385,945237,2959,109,40.704423,-73.903077,Q,0.10550578464438022
11749,32009691,40.704387,-73.900974,MultiFamily2To4,1.0,3,11385,949653,2959,109,40.704423,-73.903077,Q,0.11021474010381976
11750,32009693,40.704439,-73.900794,Quadruplex,0.0,0,11385,1384727,2949,109,40.704423,-73.903077,Q,0.11962281309794778
11751,32009874,40.705051,-73.899771,MultiFamily2To4,6.0,9,11385,1313146,1885,109,40.704423,-73.903077,Q,0.17857222304765652
11752,32009875,40.705031,-73.899843,Condominium,2.0,5,11385,1061056,1905,109,40.704423,-73.903077,Q,0.17457748961340333
11754,32009877,40.704995,-73.899979,Duplex,0.0,0,11385,1071381,1947,109,40.704423,-73.903077,Q,0.1670639128673024
11755,32009878,40.704977,-73.900045,MultiFamily2To4,4.5,5,11385,1214229,1968,109,40.704423,-73.903077,Q,0.16341016854696497
11756,32009879,40.704959,-73.900113,Duplex,0.0,0,11385,1070570,1988,109,40.704423,-73.903077,Q,0.15965546743697087
11757,32009880,40.70494,-73.900183,Duplex,0.0,0,11385,1081299,2010,109,40.704423,-73.903077,Q,0.15578383303247298
11758,32009881,40.704922,-73.90025,Duplex,0.0,0,11385,1082522,2010,109,40.704423,-73.903077,Q,0.15208218219065495
11760,32009883,40.704884,-73.900391,MultiFamily2To4,4.0,9,11385,905564,2073,109,40.704423,-73.903077,Q,0.14429413250046558
11761,32009894,40.705304,-73.898826,MultiFamily2To4,2.0,6,11385,1016985,1572,108,40.706185999999995,-73.895877,Q,0.16610026593584679
11762,32009895,40.70528,-73.898917,Duplex,0.0,0,11385,1295538,2673,108,40.706185999999995,-73.895877,Q,0.1711443333025664
11765,32009898,40.705207,-73.899187,Quadruplex,0.0,0,11385,1346178,2102,108,40.706185999999995,-73.895877,Q,0.18615653424349057
11766,32009899,40.705185,-73.899271,Quadruplex,0.0,0,11385,1378404,2165,108,40.706185999999995,-73.895877,Q,0.19080939967803037
11767,30628081,40.697954,-73.910546,Quadruplex,0.0,0,11237,966136,1600,127,40.699814,-73.911586,Bk,0.1396275024571305
11768,30628082,40.697909,-73.910589,Triplex,0.0,0,11237,1265929,1600,127,40.699814,-73.911586,Bk,0.14164980363365157
11769,30628083,40.697865,-73.910632,MultiFamily2To4,3.0,3,11237,1092753,1600,127,40.699814,-73.911586,Bk,0.14368148390365143
11770,30628085,40.697794,-73.910747,MultiFamily2To4,3.0,5,11237,1116995,2000,127,40.699814,-73.911586,Bk,0.14637056846430943
11771,30628089,40.697381,-73.911107,Triplex,0.0,0,11237,1293262,1600,111,40.69943,-73.912385,Bk,0.15665191403935771
11773,30628305,40.697109,-73.910761,Duplex,0.0,0,11237,1100526,1600,127,40.699814,-73.911586,Bk,0.1918889658035591
11774,30628306,40.697156,-73.910714,Duplex,0.0,0,11237,1092515,1600,127,40.699814,-73.911586,Bk,0.18930479190897492
11775,30628308,40.697246,-73.910626,Triplex,0.0,0,11237,1211039,1600,127,40.699814,-73.911586,Bk,0.18447817327492136
11776,30628309,40.697273,-73.910554,Triplex,0.0,0,11237,1256240,2000,127,40.699814,-73.911586,Bk,0.18375815551171076
11777,30628310,40.697316,-73.910512,MultiFamily2To4,1.0,2,11237,1007671,2000,127,40.699814,-73.911586,Bk,0.1815898713370639
11779,30628314,40.697493,-73.910338,Triplex,0.0,0,11237,1345517,2000,127,40.699814,-73.911586,Bk,0.17323311540144082
11780,30628316,40.697596,-73.910282,Triplex,0.0,0,11237,1334274,1600,127,40.699814,-73.911586,Bk,0.1678357116299703
11781,30628317,40.69764,-73.910239,MultiFamily2To4,3.0,9,11237,1290819,1600,127,40.699814,-73.911586,Bk,0.16600810502629412
11782,30628315,40.697536,-73.910295,SingleFamily,4.0,10,11237,1417243,2000,127,40.699814,-73.911586,Bk,0.17136165158693115
11783,30628313,40.697448,-73.910382,Triplex,0.0,0,11237,1335511,2000,127,40.699814,-73.911586,Bk,0.17527407702767528
11784,30628307,40.697202,-73.91067,Duplex,3.0,9,11237,1164392,1600,127,40.699814,-73.911586,Bk,0.1868001668395042
11786,30628088,40.697661,-73.910877,Triplex,0.0,0,11237,1310560,2000,127,40.699814,-73.911586,Bk,0.15337214484766035
11787,30628087,40.697705,-73.910834,Duplex,0.0,0,11237,1215684,2000,127,40.699814,-73.911586,Bk,0.15099572122803348
11788,30628086,40.69775,-73.910791,MultiFamily2To4,2.0,5,11237,1128309,2000,127,40.699814,-73.911586,Bk,0.14861132702978175
11789,30628084,40.697821,-73.910675,Triplex,0.0,0,11237,1264804,1600,127,40.699814,-73.911586,Bk,0.14578312703383706
11791,2088811034,40.697404,-73.910425,MultiFamily2To4,1.0,2,11237,404070,0,127,40.699814,-73.911586,Bk,0.17732910829233986
11792,64835468,40.696893,-73.913982,Duplex,0.0,0,11237,1055468,2000,111,40.69943,-73.912385,Bk,0.1942898855752703
11795,30627876,40.69833,-73.911857,Condominium,2.0,2,11237,1223675,2500,111,40.69943,-73.912385,Bk,0.08090415234096855
11797,30628029,40.696532,-73.913633,Quadruplex,0.0,0,11237,1191739,3800,111,40.69943,-73.912385,Bk,0.2107005576072357
11799,30628031,40.696649,-73.913513,Quadruplex,0.0,0,11237,1149842,2500,111,40.69943,-73.912385,Bk,0.2010917220710508
11800,64777491,40.696847,-73.914027,Duplex,3.0,5,11237,1069625,2000,111,40.69943,-73.912385,Bk,0.19817624150557306
11801,64565889,40.696913,-73.913254,Duplex,0.0,0,11237,1067571,2000,111,40.69943,-73.912385,Bk,0.17982327801549525
11802,63054719,40.697221,-73.91295,Duplex,0.0,0,11237,1070265,2000,111,40.69943,-73.912385,Bk,0.15551903037058779
11803,120730338,40.69782,-73.913013,Triplex,0.0,0,11237,1266092,1650,111,40.69943,-73.912385,Bk,0.1160388762783988
11804,64889922,40.697089,-73.91308,MultiFamily2To4,3.0,5,11237,1031947,2000,111,40.69943,-73.912385,Bk,0.16584606829911755
11805,64735616,40.697441,-73.912734,Duplex,0.0,0,11237,1087455,2000,111,40.69943,-73.912385,Bk,0.13868077111424945
11806,64688551,40.697201,-73.913679,MultiFamily2To4,1.0,3,11237,970713,2000,111,40.69943,-73.912385,Bk,0.16831879637405994
11807,64658325,40.697113,-73.913765,Duplex,0.0,0,11237,1071739,2000,111,40.69943,-73.912385,Bk,0.17570892637029878
11808,64655150,40.696869,-73.913297,Duplex,0.0,0,11237,1067129,2000,111,40.69943,-73.912385,Bk,0.18334120869690193
11809,64622818,40.697157,-73.913722,Duplex,0.0,0,11237,1055225,2000,111,40.69943,-73.912385,Bk,0.1720119091438371
11810,64600235,40.697069,-73.913809,MultiFamily2To4,1.0,3,11237,962100,2000,111,40.69943,-73.912385,Bk,0.1794313911135274
11811,64542464,40.697024,-73.913853,MultiFamily2To4,3.0,6,11237,1017926,2000,111,40.69943,-73.912385,Bk,0.18322044414109717
11812,64508280,40.696957,-73.91321,Duplex,0.0,0,11237,1066308,2000,111,40.69943,-73.912385,Bk,0.17630354714182414
11813,64450335,40.697001,-73.913167,Duplex,0.0,0,11237,1062220,2000,111,40.69943,-73.912385,Bk,0.17280882394480293
11814,63761213,40.697178,-73.912993,Duplex,0.0,0,11237,1069228,2000,111,40.69943,-73.912385,Bk,0.15887409320932694
11815,63296336,40.697243,-73.913637,MultiFamily2To4,5.5,5,11237,1066069,1999,111,40.69943,-73.912385,Bk,0.16477751522492823
11816,63264085,40.697397,-73.912777,MultiFamily2To4,2.0,4,11237,1015547,2000,111,40.69943,-73.912385,Bk,0.142004221518258
11841,64801247,40.697354,-73.91282,Duplex,0.0,0,11237,1077836,2000,111,40.69943,-73.912385,Bk,0.14528197787391678
11844,30626903,40.699021,-73.918083,MultiFamily2To4,1.0,3,11237,1017214,1342,112,40.698664,-73.91971099999999,Bk,0.08880286797129616
11848,30627124,40.698733,-73.917064,MultiFamily2To4,1.0,2,11237,966039,1600,112,40.698664,-73.91971099999999,Bk,0.1387833650174943
11849,30627127,40.698727,-73.916837,MultiFamily2To4,1.0,3,11237,998877,1659,112,40.698664,-73.91971099999999,Bk,0.1506590266868213
11851,30627129,40.698777,-73.916709,MultiFamily2To4,1.0,2,11237,811333,1439,112,40.698664,-73.91971099999999,Bk,0.15749692672387422
11854,30627135,40.699169,-73.916657,MultiFamily2To4,2.0,6,11237,1265184,1400,112,40.698664,-73.91971099999999,Bk,0.1637895430551859
11856,30627137,40.699194,-73.916856,SingleFamily,0.0,0,11237,1406253,2450,112,40.698664,-73.91971099999999,Bk,0.1540194126109872
11858,30627288,40.698855,-73.915858,Townhouse,0.0,0,11237,1315179,2077,111,40.69943,-73.912385,Bk,0.18627093685350055
11862,30627587,40.699208,-73.912948,SingleFamily,1.0,2,11237,991660,1210,111,40.69943,-73.912385,Bk,0.03325223212850897
11864,2129157154,40.699285,-73.912747,SingleFamily,0.0,0,11237,738247,0,111,40.69943,-73.912385,Bk,0.02145308751785685
11866,30627126,40.698697,-73.916899,MultiFamily2To4,1.0,6,11237,1100217,2396,112,40.698664,-73.91971099999999,Bk,0.1473650087445278
11868,30627717,40.699285,-73.911721,Condominium,1.0,2,11237,1040932,1800,127,40.699814,-73.911586,Bk,0.03723985347749719
11869,30627588,40.69919,-73.912828,SingleFamily,1.0,2,11237,951524,1564,111,40.69943,-73.912385,Bk,0.02853034062415293
